zip,city,state,latitude,longitude,timezone,dst
54136,Kimberly,WI,44.303208,-88.473445,-5,1
54137,Krakow,WI,44.755693,-88.289822,-5,1
54138,Lakewood,WI,45.308254,-88.477771,-5,1
54139,Lena,WI,45.063468,-88.214802,-5,1
54140,Little Chute,WI,44.294746,-88.316305,-5,1
54141,Little Suamico,WI,44.744566,-87.995493,-5,1
54143,Marinette,WI,45.086805,-87.716311,-5,1
54149,Mountain,WI,45.095725,-88.47889,-5,1
54150,Neopit,WI,44.86893,-88.618552,-5,1
54151,Niagara,WI,45.579448,-87.918821,-5,1
54152,Nichols,WI,44.566799,-88.458164,-5,1
54153,Oconto,WI,44.897088,-88.082586,-5,1
54154,Oconto Falls,WI,44.901999,-88.125829,-5,1
54155,Oneida,WI,44.447167,-88.23333,-5,1
54156,Pembine,WI,45.392437,-87.904337,-5,1
54157,Peshtigo,WI,45.174269,-87.902,-5,1
54159,Porterfield,WI,45.205901,-87.8274,-5,1
54160,Potter,WI,44.119917,-88.096495,-5,1
54161,Pound,WI,45.117544,-87.977136,-5,1
54162,Pulaski,WI,44.583761,-88.103417,-5,1
54165,Seymour,WI,44.430443,-88.463328,-5,1
54166,Shawano,WI,44.745058,-88.664156,-5,1
54169,Sherwood,WI,44.167388,-88.229438,-5,1
54170,Shiocton,WI,44.482935,-88.589547,-5,1
54171,Sobieski,WI,44.726641,-88.121792,-5,1
54173,Suamico,WI,44.635701,-88.122034,-5,1
54174,Suring,WI,45.111843,-88.418694,-5,1
54175,Townsend,WI,45.309457,-88.605896,-5,1
54177,Wausaukee,WI,45.383307,-87.876231,-5,1
54180,Wrightstown,WI,44.494921,-88.124743,-5,1
54182,Zachow,WI,44.731453,-88.369842,-5,1
54201,Algoma,WI,44.596017,-87.540266,-5,1
54202,Baileys Harbor,WI,45.077002,-87.14603,-5,1
54203,Branch,WI,44.109853,-87.483874,-5,1
54204,Brussels,WI,44.752379,-87.625888,-5,1
54205,Casco,WI,44.596082,-87.637308,-5,1
54207,Collins,WI,44.091021,-87.990241,-5,1
54208,Denmark,WI,44.459153,-87.885734,-5,1
54209,Egg Harbor,WI,45.012261,-87.266031,-5,1
54210,Ellison Bay,WI,45.253108,-87.044698,-5,1
54211,Ephraim,WI,45.159184,-87.171024,-5,1
54212,Fish Creek,WI,45.11038,-87.209899,-5,1
54213,Forestville,WI,44.722418,-87.528122,-5,1
54214,Francis Creek,WI,44.204875,-87.715629,-5,1
54215,Kellnersville,WI,44.222585,-87.801651,-5,1
54216,Kewaunee,WI,44.438185,-87.592719,-5,1
54217,Luxemburg,WI,44.541977,-87.670551,-5,1
54220,Manitowoc,WI,44.109709,-87.714403,-5,1
54221,Manitowoc,WI,44.132295,-87.599031,-5,1
54226,Maplewood,WI,45.059713,-87.006012,-5,1
54227,Maribel,WI,44.276554,-87.801651,-5,1
54228,Mishicot,WI,44.167783,-87.739206,-5,1
54229,New Franken,WI,44.571416,-87.833306,-5,1
54230,Reedsville,WI,44.142382,-87.904684,-5,1
54232,Saint Nazianz,WI,44.005714,-87.922351,-5,1
54234,Sister Bay,WI,45.178293,-87.101748,-5,1
54235,Sturgeon Bay,WI,44.945314,-87.384142,-5,1
54240,Tisch Mills,WI,44.282802,-87.632398,-5,1
54241,Two Rivers,WI,44.225538,-87.627759,-5,1
54245,Valders,WI,44.053321,-87.899912,-5,1
54246,Washington Island,WI,45.373786,-86.897472,-5,1
54247,Whitelaw,WI,44.189293,-87.781594,-5,1
54301,Green Bay,WI,44.494385,-87.976051,-5,1
54302,Green Bay,WI,44.495042,-87.978652,-5,1
54303,Green Bay,WI,44.552247,-88.078803,-5,1
54304,Green Bay,WI,44.497541,-88.032443,-5,1
54305,Green Bay,WI,44.460064,-88.007382,-5,1
54306,Green Bay,WI,44.460064,-88.007382,-5,1
54307,Green Bay,WI,44.460064,-88.007382,-5,1
54308,Green Bay,WI,44.459509,-87.805912,-5,1
54311,Green Bay,WI,44.523605,-87.957687,-5,1
54313,Green Bay,WI,44.54964,-87.99597,-5,1
54324,Green Bay,WI,44.460064,-88.007382,-5,1
54344,Green Bay,WI,44.42504,-88.111252,-5,1
54401,Wausau,WI,44.961874,-89.794002,-5,1
54402,Wausau,WI,44.900936,-89.7701,-5,1
54403,Wausau,WI,44.952863,-89.531804,-5,1
54404,Marshfield,WI,44.466554,-90.02136,-5,1
54405,Abbotsford,WI,44.960186,-90.374893,-5,1
54406,Amherst,WI,44.393087,-89.335313,-5,1
54407,Amherst Junction,WI,44.530435,-89.356252,-5,1
54408,Aniwa,WI,45.008812,-89.357822,-5,1
54409,Antigo,WI,45.160809,-89.093942,-5,1
54410,Arpin,WI,44.535658,-90.007245,-5,1
54411,Athens,WI,44.982348,-90.007765,-5,1
54412,Auburndale,WI,44.559652,-90.00532,-5,1
54413,Babcock,WI,44.298272,-90.140404,-5,1
54414,Birnamwood,WI,44.919163,-89.1042,-5,1
54415,Blenker,WI,44.619128,-89.918563,-5,1
54416,Bowler,WI,44.898739,-88.838922,-5,1
54417,Brokaw,WI,45.02735,-89.654118,-5,1
54418,Bryant,WI,45.160395,-88.994008,-5,1
54420,Chili,WI,44.606893,-90.375852,-5,1
54421,Colby,WI,44.879977,-90.384734,-5,1
54422,Curtiss,WI,44.944027,-90.52792,-5,1
54423,Custer,WI,44.580724,-89.586502,-5,1
54424,Deerbrook,WI,45.272303,-89.086848,-5,1
54425,Dorchester,WI,44.996496,-90.374411,-5,1
54426,Edgar,WI,44.904647,-90.012469,-5,1
54427,Eland,WI,44.808419,-89.301349,-5,1
54428,Elcho,WI,45.413361,-89.143347,-5,1
54429,Elderon,WI,44.780171,-89.247809,-5,1
54430,Elton,WI,45.212455,-88.83459,-5,1
54432,Galloway,WI,44.900936,-89.7701,-5,1
54433,Gilman,WI,45.197791,-90.632113,-5,1
54434,Jump River,WI,45.206757,-90.484132,-5,1
54435,Gleason,WI,45.38097,-89.607232,-5,1
54436,Granton,WI,44.607247,-90.457313,-5,1
54437,Greenwood,WI,44.660403,-90.6756,-5,1
54439,Hannibal,WI,45.206757,-90.484132,-5,1
54440,Hatley,WI,44.797963,-89.513916,-5,1
54441,Hewitt,WI,44.645875,-90.105056,-5,1
54442,Irma,WI,45.366386,-89.670022,-5,1
54443,Junction City,WI,44.588962,-89.707997,-5,1
54444,Kempster,WI,45.249382,-89.032136,-5,1
54446,Loyal,WI,44.729482,-90.634557,-5,1
54447,Lublin,WI,45.16658,-90.769811,-5,1
54448,Marathon,WI,44.875437,-89.80077,-5,1
54449,Marshfield,WI,44.589394,-90.190595,-5,1
54450,Mattoon,WI,45.006232,-89.047379,-5,1
54451,Medford,WI,45.164705,-90.445798,-5,1
54452,Merrill,WI,45.217518,-89.713291,-5,1
54454,Milladore,WI,44.598179,-89.904543,-5,1
54455,Mosinee,WI,44.809226,-89.701277,-5,1
54456,Neillsville,WI,44.688149,-90.669407,-5,1
54457,Nekoosa,WI,44.299968,-89.920843,-5,1
54458,Nelsonville,WI,44.490241,-89.310944,-5,1
54459,Ogema,WI,45.451541,-90.287732,-5,1
54460,Owen,WI,44.900923,-90.627475,-5,1
54462,Pearson,WI,45.386148,-88.971242,-5,1
54463,Pelican Lake,WI,45.525897,-89.236033,-5,1
54464,Phlox,WI,45.249382,-89.032136,-5,1
54465,Pickerel,WI,45.362544,-88.950339,-5,1
54466,Pittsville,WI,44.408897,-90.190911,-5,1
54467,Plover,WI,44.413942,-89.565507,-5,1
54469,Port Edwards,WI,44.350934,-89.876274,-5,1
54470,Rib Lake,WI,45.208013,-90.168991,-5,1
54471,Ringle,WI,44.929692,-89.364964,-5,1
54472,Marshfield,WI,44.466554,-90.02136,-5,1
54473,Rosholt,WI,44.605786,-89.356834,-5,1
54474,Rothschild,WI,44.898819,-89.712935,-5,1
54475,Rudolph,WI,44.474097,-89.795501,-5,1
54476,Schofield,WI,44.866501,-89.576968,-5,1
54479,Spencer,WI,44.805167,-90.141112,-5,1
54480,Stetsonville,WI,45.19405,-90.302783,-5,1
54481,Stevens Point,WI,44.551808,-89.531871,-5,1
54482,Stevens Point,WI,44.52,-89.55,-5,1
54484,Stratford,WI,44.809072,-90.030674,-5,1
54485,Summit Lake,WI,45.396466,-89.217933,-5,1
54486,Tigerton,WI,44.75984,-89.039052,-5,1
54487,Tomahawk,WI,45.337814,-89.765239,-5,1
54488,Unity,WI,44.840956,-90.257456,-5,1
54489,Vesper,WI,44.462338,-90.003283,-5,1
54490,Westboro,WI,45.330939,-90.401519,-5,1
54491,White Lake,WI,45.248003,-88.803154,-5,1
54492,Stevens Point,WI,44.509433,-89.528584,-5,1
54493,Willard,WI,44.715341,-90.769733,-5,1
54494,Wisconsin Rapids,WI,44.379694,-89.918546,-5,1
54495,Wisconsin Rapids,WI,44.388082,-89.922751,-5,1
54498,Withee,WI,44.944248,-90.638388,-5,1
54499,Wittenberg,WI,44.801314,-89.11476,-5,1
54501,Rhinelander,WI,45.704474,-89.386562,-5,1
54511,Argonne,WI,45.711791,-88.810386,-5,1
54512,Boulder Junction,WI,46.078442,-89.531393,-5,1
54513,Brantwood,WI,45.584525,-90.166914,-5,1
54514,Butternut,WI,46.394779,-90.628174,-5,1
54515,Catawba,WI,45.535762,-90.504465,-5,1
54517,Clam Lake,WI,46.645163,-90.442721,-5,1
54519,Conover,WI,46.072385,-89.260939,-5,1
54520,Crandon,WI,45.511846,-88.891846,-5,1
54521,Eagle River,WI,45.988126,-89.265609,-5,1
54524,Fifield,WI,45.814336,-90.453045,-5,1
54525,Gile,WI,46.395746,-90.191139,-5,1
54526,Glen Flora,WI,45.486195,-90.847935,-5,1
54527,Glidden,WI,46.126107,-90.611172,-5,1
54529,Harshaw,WI,45.690115,-89.663974,-5,1
54530,Hawkins,WI,45.518558,-90.743138,-5,1
54531,Hazelhurst,WI,45.74835,-89.821598,-5,1
54532,Heafford Junction,WI,45.337678,-89.735524,-5,1
54534,Hurley,WI,46.371032,-90.221645,-5,1
54536,Iron Belt,WI,46.318241,-90.342024,-5,1
54537,Kennan,WI,45.528816,-90.606178,-5,1
54538,Lac Du Flambeau,WI,46.068073,-89.76566,-5,1
54539,Lake Tomahawk,WI,45.775685,-89.574808,-5,1
54540,Land O Lakes,WI,46.073659,-89.444514,-5,1
54541,Laona,WI,45.561723,-88.706496,-5,1
54542,Long Lake,WI,45.913837,-88.623498,-5,1
54543,Mc Naughton,WI,45.72293,-89.557263,-5,1
54545,Manitowish Waters,WI,46.155097,-89.845465,-5,1
54546,Mellen,WI,46.320677,-90.746141,-5,1
54547,Mercer,WI,46.143746,-90.110725,-5,1
54548,Minocqua,WI,45.827583,-89.824294,-5,1
54550,Montreal,WI,46.396613,-90.309085,-5,1
54552,Park Falls,WI,45.846473,-90.360373,-5,1
54554,Phelps,WI,46.092807,-89.257762,-5,1
54555,Phillips,WI,45.724607,-90.370984,-5,1
54556,Prentice,WI,45.532944,-90.28166,-5,1
54557,Presque Isle,WI,46.200011,-89.738691,-5,1
54558,Saint Germain,WI,45.942092,-89.686925,-5,1
54559,Saxon,WI,46.502552,-90.402719,-5,1
54560,Sayner,WI,46.02023,-89.497889,-5,1
54561,Star Lake,WI,46.061297,-89.485834,-5,1
54562,Three Lakes,WI,45.762075,-89.157339,-5,1
54563,Tony,WI,45.45197,-90.964443,-5,1
54564,Tripoli,WI,45.725515,-89.943993,-5,1
54565,Upson,WI,46.370313,-90.434344,-5,1
54566,Wabeno,WI,45.443574,-88.619413,-5,1
54568,Woodruff,WI,45.859618,-89.653705,-5,1
54601,La Crosse,WI,43.85456,-91.132072,-5,1
54602,La Crosse,WI,43.907739,-91.167621,-5,1
54603,La Crosse,WI,43.853763,-91.246238,-5,1
54610,Alma,WI,44.346721,-91.836481,-5,1
54611,Alma Center,WI,44.451027,-90.975918,-5,1
54612,Arcadia,WI,44.251711,-91.387699,-5,1
54613,Arkdale,WI,44.079992,-89.803877,-5,1
54614,Bangor,WI,43.919308,-91.081457,-5,1
54615,Black River Falls,WI,44.295394,-90.83128,-5,1
54616,Blair,WI,44.251701,-91.264753,-5,1
54618,Camp Douglas,WI,43.988481,-90.239261,-5,1
54619,Cashton,WI,43.851133,-90.699047,-5,1
54620,Cataract,WI,44.087601,-90.842289,-5,1
54621,Chaseburg,WI,43.667006,-90.741409,-5,1
54622,Cochrane,WI,44.237714,-91.741701,-5,1
54623,Coon Valley,WI,43.574486,-91.043819,-5,1
54624,De Soto,WI,43.480668,-91.133309,-5,1
54625,Dodge,WI,44.14309,-91.520432,-5,1
54626,Eastman,WI,43.220573,-91.034135,-5,1
54627,Ettrick,WI,44.184171,-91.257707,-5,1
54628,Ferryville,WI,43.319219,-91.054678,-5,1
54629,Fountain City,WI,44.170774,-91.674962,-5,1
54630,Galesville,WI,44.094809,-91.339528,-5,1
54631,Gays Mills,WI,43.269667,-90.83178,-5,1
54632,Genoa,WI,43.618089,-90.837971,-5,1
54634,Hillsboro,WI,43.616843,-90.659829,-5,1
54635,Hixton,WI,44.40376,-91.044171,-5,1
54636,Holmen,WI,43.968617,-91.223484,-5,1
54637,Hustler,WI,43.88013,-90.272928,-5,1
54638,Kendall,WI,43.816431,-90.40265,-5,1
54639,La Farge,WI,43.600044,-90.636482,-5,1
54640,Lynxville,WI,43.266172,-91.022031,-5,1
54641,Mather,WI,43.94521,-90.049489,-5,1
54642,Melrose,WI,44.196358,-90.979249,-5,1
54643,Millston,WI,44.186869,-90.635831,-5,1
54644,Mindoro,WI,44.021422,-91.03295,-5,1
54645,Mount Sterling,WI,43.206361,-90.940479,-5,1
54646,Necedah,WI,44.022637,-90.130552,-5,1
54648,Norwalk,WI,43.83159,-90.647476,-5,1
54649,Oakdale,WI,43.971514,-90.361161,-5,1
54650,Onalaska,WI,43.886664,-91.130399,-5,1
54651,Ontario,WI,43.696538,-90.548053,-5,1
54652,Readstown,WI,43.470286,-90.774539,-5,1
54653,Rockland,WI,43.841142,-90.950732,-5,1
54654,Seneca,WI,43.206361,-90.940479,-5,1
54655,Soldiers Grove,WI,43.369813,-90.808363,-5,1
54656,Sparta,WI,43.949925,-90.752783,-5,1
54657,Steuben,WI,43.274205,-90.924336,-5,1
54658,Stoddard,WI,43.669102,-91.134346,-5,1
54659,Taylor,WI,44.291449,-91.087671,-5,1
54660,Tomah,WI,43.983826,-90.473336,-5,1
54661,Trempealeau,WI,44.076755,-91.460168,-5,1
54662,Tunnel City,WI,44.003084,-90.562005,-5,1
54664,Viola,WI,43.501783,-90.706816,-5,1
54665,Viroqua,WI,43.530515,-90.991573,-5,1
54666,Warrens,WI,43.987879,-90.466582,-5,1
54667,Westby,WI,43.653701,-90.841723,-5,1
54669,West Salem,WI,43.897572,-91.120198,-5,1
54670,Wilton,WI,43.848835,-90.468791,-5,1
54701,Eau Claire,WI,44.75653,-91.473097,-5,1
54702,Eau Claire,WI,44.726626,-91.285931,-5,1
54703,Eau Claire,WI,44.80456,-91.477897,-5,1
54720,Altoona,WI,44.803612,-91.442253,-5,1
54721,Arkansaw,WI,44.602774,-92.062219,-5,1
54722,Augusta,WI,44.726811,-91.212598,-5,1
54723,Bay City,WI,44.631517,-92.435186,-5,1
54724,Bloomer,WI,45.042352,-91.408026,-5,1
54725,Boyceville,WI,45.075804,-92.013036,-5,1
54726,Boyd,WI,45.00521,-91.175615,-5,1
54727,Cadott,WI,45.015803,-91.353301,-5,1
54728,Chetek,WI,45.405423,-91.828102,-5,1
54729,Chippewa Falls,WI,44.958689,-91.319492,-5,1
54730,Colfax,WI,45.037889,-91.888046,-5,1
54731,Conrath,WI,45.357563,-91.088353,-5,1
54732,Cornell,WI,45.125153,-91.170922,-5,1
54733,Dallas,WI,45.261871,-91.845156,-5,1
54734,Downing,WI,45.001949,-92.099665,-5,1
54735,Downsville,WI,44.946496,-91.90344,-5,1
54736,Durand,WI,44.640224,-91.831869,-5,1
54737,Eau Galle,WI,44.749316,-92.04191,-5,1
54738,Eleva,WI,44.394025,-91.411701,-5,1
54739,Elk Mound,WI,44.855107,-91.736968,-5,1
54740,Elmwood,WI,44.744453,-92.226414,-5,1
54741,Fairchild,WI,44.659822,-91.014753,-5,1
54742,Fall Creek,WI,44.762892,-91.306304,-5,1
54743,Gilmanton,WI,44.311074,-91.806396,-5,1
54744,Hillsdale,WI,45.319786,-91.881754,-5,1
54745,Holcombe,WI,45.150752,-91.121308,-5,1
54746,Humbird,WI,44.516708,-90.709853,-5,1
54747,Independence,WI,44.356483,-91.443718,-5,1
54748,Jim Falls,WI,45.088875,-91.256794,-5,1
54749,Knapp,WI,44.947538,-92.07521,-5,1
54750,Maiden Rock,WI,44.623923,-92.29072,-5,1
54751,Menomonie,WI,44.867809,-91.943198,-5,1
54754,Merrillan,WI,44.436841,-90.796318,-5,1
54755,Mondovi,WI,44.48773,-91.68068,-5,1
54756,Nelson,WI,44.473584,-91.910518,-5,1
54757,New Auburn,WI,45.118159,-91.486707,-5,1
54758,Osseo,WI,44.333502,-91.347015,-5,1
54759,Pepin,WI,44.509108,-92.131821,-5,1
54760,Pigeon Falls,WI,44.424863,-91.207421,-5,1
54761,Plum City,WI,44.619607,-92.180419,-5,1
54762,Prairie Farm,WI,45.262353,-91.992842,-5,1
54763,Ridgeland,WI,45.168279,-91.875797,-5,1
54764,Rock Falls,WI,44.946496,-91.90344,-5,1
54765,Sand Creek,WI,45.142866,-91.699794,-5,1
54766,Sheldon,WI,45.349548,-90.887173,-5,1
54767,Spring Valley,WI,44.781928,-92.283761,-5,1
54768,Stanley,WI,44.993395,-91.069525,-5,1
54769,Stockholm,WI,44.508365,-92.232594,-5,1
54770,Strum,WI,44.387425,-91.394415,-5,1
54771,Thorp,WI,44.894112,-90.790684,-5,1
54772,Wheeler,WI,45.094148,-91.879257,-5,1
54773,Whitehall,WI,44.443778,-91.285758,-5,1
54774,Chippewa Falls,WI,45.07413,-91.294397,-5,1
54801,Spooner,WI,45.922016,-91.811707,-5,1
54805,Almena,WI,45.434373,-91.965942,-5,1
54806,Ashland,WI,46.558577,-90.738773,-5,1
54810,Balsam Lake,WI,45.421648,-92.378752,-5,1
54812,Barron,WI,45.47734,-91.86779,-5,1
54813,Barronett,WI,45.557393,-92.016728,-5,1
54814,Bayfield,WI,46.853517,-90.915934,-5,1
54816,Benoit,WI,46.682796,-91.143254,-5,1
54817,Birchwood,WI,45.732675,-91.615044,-5,1
54818,Brill,WI,45.423409,-91.848206,-5,1
54819,Bruce,WI,45.469246,-91.293073,-5,1
54820,Brule,WI,46.555409,-91.605419,-5,1
54821,Cable,WI,46.21018,-91.189305,-5,1
54822,Cameron,WI,45.465645,-91.68441,-5,1
54824,Centuria,WI,45.420898,-92.544088,-5,1
54826,Comstock,WI,45.495679,-92.037821,-5,1
54827,Cornucopia,WI,46.834502,-91.092821,-5,1
54828,Couderay,WI,45.837967,-91.291784,-5,1
54829,Cumberland,WI,45.42772,-91.899489,-5,1
54830,Danbury,WI,45.972603,-92.292996,-5,1
54832,Drummond,WI,46.682796,-91.143254,-5,1
54834,Edgewater,WI,45.742371,-91.476541,-5,1
54835,Exeland,WI,45.780382,-91.224718,-5,1
54836,Foxboro,WI,46.452892,-92.171445,-5,1
54837,Frederic,WI,45.526263,-92.429333,-5,1
54838,Gordon,WI,46.293033,-91.894633,-5,1
54839,Grand View,WI,46.682796,-91.143254,-5,1
54840,Grantsburg,WI,45.795342,-92.693513,-5,1
54841,Haugen,WI,45.620445,-91.801751,-5,1
54842,Hawthorne,WI,46.514162,-91.862136,-5,1
54843,Hayward,WI,45.955223,-91.278308,-5,1
54844,Herbster,WI,46.682796,-91.143254,-5,1
54845,Hertel,WI,45.799612,-92.153743,-5,1
54846,High Bridge,WI,46.376072,-90.761153,-5,1
54847,Iron River,WI,46.599552,-91.437437,-5,1
54848,Ladysmith,WI,45.490835,-91.0943,-5,1
54849,Lake Nebagamon,WI,46.493011,-91.71342,-5,1
54850,La Pointe,WI,46.803272,-90.692287,-5,1
54851,Lewis,WI,45.468941,-92.521938,-5,1
54853,Luck,WI,45.455357,-92.467658,-5,1
54854,Maple,WI,46.652638,-91.733798,-5,1
54855,Marengo,WI,46.366834,-90.840821,-5,1
54856,Mason,WI,46.362341,-91.116899,-5,1
54857,Mikana,WI,45.609562,-91.61965,-5,1
54858,Milltown,WI,45.51583,-92.461712,-5,1
54859,Minong,WI,46.09709,-91.859913,-5,1
54861,Odanah,WI,46.560783,-90.619716,-5,1
54862,Ojibwa,WI,45.797008,-91.127234,-5,1
54864,Poplar,WI,46.594249,-91.815333,-5,1
54865,Port Wing,WI,46.715564,-91.353195,-5,1
54867,Radisson,WI,45.800649,-91.268979,-5,1
54868,Rice Lake,WI,45.519692,-91.826575,-5,1
54870,Sarona,WI,45.73714,-91.775875,-5,1
54871,Shell Lake,WI,45.878356,-91.79215,-5,1
54872,Siren,WI,45.782741,-92.385751,-5,1
54873,Solon Springs,WI,46.417261,-91.810992,-5,1
54874,South Range,WI,46.568809,-91.935156,-5,1
54875,Springbrook,WI,45.945201,-91.675448,-5,1
54876,Stone Lake,WI,45.821216,-91.462771,-5,1
54880,Superior,WI,46.574982,-92.117578,-5,1
54888,Trego,WI,45.966368,-91.886372,-5,1
54889,Turtle Lake,WI,45.400115,-92.074695,-5,1
54890,Wascott,WI,46.525129,-91.921631,-5,1
54891,Washburn,WI,46.697289,-90.904151,-5,1
54893,Webster,WI,45.869606,-92.30286,-5,1
54895,Weyerhaeuser,WI,45.40913,-91.423051,-5,1
54896,Winter,WI,45.832746,-91.014362,-5,1
54901,Oshkosh,WI,44.005661,-88.55756,-5,1
54902,Oshkosh,WI,43.99461,-88.526025,-5,1
54903,Oshkosh,WI,44.06858,-88.644873,-5,1
54904,Oshkosh,WI,44.062366,-88.623779,-5,1
54906,Oshkosh,WI,44.06858,-88.644873,-5,1
54909,Almond,WI,44.379544,-89.356552,-5,1
54911,Appleton,WI,44.275702,-88.370856,-5,1
54912,Appleton,WI,44.416326,-88.464873,-5,1
54913,Appleton,WI,44.345553,-88.434297,-5,1
54914,Appleton,WI,44.271285,-88.486307,-5,1
54915,Appleton,WI,44.373778,-88.444396,-5,1
54919,Appleton,WI,44.416326,-88.464873,-5,1
54921,Bancroft,WI,44.341602,-89.526303,-5,1
54922,Bear Creek,WI,44.432373,-88.559628,-5,1
54923,Berlin,WI,43.915726,-89.027124,-5,1
54926,Big Falls,WI,44.617819,-89.016622,-5,1
54927,Butte Des Morts,WI,44.103137,-88.653949,-5,1
54928,Caroline,WI,44.735836,-88.876673,-5,1
54929,Clintonville,WI,44.593386,-88.868093,-5,1
54930,Coloma,WI,44.026085,-89.486854,-5,1
54931,Dale,WI,44.416326,-88.464873,-5,1
54932,Eldorado,WI,43.832253,-88.582166,-5,1
54933,Embarrass,WI,44.668605,-88.704318,-5,1
54934,Eureka,WI,44.003153,-88.839692,-5,1
54935,Fond Du Lac,WI,43.734724,-88.523176,-5,1
54936,Fond Du Lac,WI,43.740559,-88.522984,-5,1
54937,Fond Du Lac,WI,43.765009,-88.605657,-5,1
54940,Fremont,WI,44.272779,-88.833282,-5,1
54941,Green Lake,WI,43.85627,-88.985883,-5,1
54942,Greenville,WI,44.286983,-88.556406,-5,1
54943,Hancock,WI,44.103548,-89.491566,-5,1
54944,Hortonville,WI,44.342058,-88.588244,-5,1
54945,Iola,WI,44.572209,-89.071142,-5,1
54946,King,WI,44.336537,-89.146258,-5,1
54947,Larsen,WI,44.194993,-88.688629,-5,1
54948,Leopolis,WI,44.781006,-88.890714,-5,1
54949,Manawa,WI,44.488057,-88.926954,-5,1
54950,Marion,WI,44.546623,-88.937717,-5,1
54951,Medina,WI,44.416326,-88.464873,-5,1
54952,Menasha,WI,44.141025,-88.569088,-5,1
54956,Neenah,WI,44.170785,-88.658087,-5,1
54957,Neenah,WI,44.198944,-88.678863,-5,1
54960,Neshkoro,WI,43.922097,-89.310982,-5,1
54961,New London,WI,44.405595,-88.859107,-5,1
54962,Ogdensburg,WI,44.426783,-88.993214,-5,1
54963,Omro,WI,44.050782,-88.754887,-5,1
54964,Pickett,WI,43.956653,-88.71918,-5,1
54965,Pine River,WI,44.155967,-89.02096,-5,1
54966,Plainfield,WI,44.191887,-89.297481,-5,1
54967,Poy Sippi,WI,44.134044,-88.986361,-5,1
54968,Princeton,WI,43.832741,-89.122651,-5,1
54969,Readfield,WI,44.269991,-88.775457,-5,1
54970,Redgranite,WI,44.080217,-89.217031,-5,1
54971,Ripon,WI,43.782526,-88.533445,-5,1
54974,Rosendale,WI,43.775697,-88.659504,-5,1
54975,Royalton,WI,44.461926,-88.915027,-5,1
54976,Saxeville,WI,44.209313,-89.096856,-5,1
54977,Scandinavia,WI,44.451051,-89.146915,-5,1
54978,Tilleda,WI,44.79604,-88.898362,-5,1
54979,Van Dyne,WI,43.839613,-88.543924,-5,1
54980,Waukau,WI,43.988578,-88.771167,-5,1
54981,Waupaca,WI,44.429163,-89.04668,-5,1
54982,Wautoma,WI,44.075321,-89.271177,-5,1
54983,Weyauwega,WI,44.332498,-88.922821,-5,1
54984,Wild Rose,WI,44.168882,-89.223228,-5,1
54985,Winnebago,WI,44.070584,-88.517762,-5,1
54986,Winneconne,WI,44.124886,-88.745129,-5,1
54990,Iola,WI,44.461926,-88.915027,-5,1
55001,Afton,MN,44.90717,-92.816193,-5,1
55002,Almelund,MN,45.513447,-92.894239,-5,1
55003,Bayport,MN,45.013918,-92.781055,-5,1
55005,Bethel,MN,45.388716,-93.231538,-5,1
55006,Braham,MN,45.69146,-93.278348,-5,1
55007,Brook Park,MN,45.947444,-93.073628,-5,1
55008,Cambridge,MN,45.602457,-93.263457,-5,1
55009,Cannon Falls,MN,44.483189,-92.885609,-5,1
55010,Castle Rock,MN,44.547215,-93.153115,-5,1
55011,Cedar,MN,45.341448,-93.235026,-5,1
55012,Center City,MN,45.448211,-92.789369,-5,1
55013,Chisago City,MN,45.362621,-92.902261,-5,1
55014,Circle Pines,MN,45.185565,-93.129272,-5,1
55016,Cottage Grove,MN,44.818216,-92.92861,-5,1
55017,Dalbo,MN,45.660954,-93.430806,-5,1
55018,Dennison,MN,44.426537,-92.955359,-5,1
55019,Dundas,MN,44.398613,-93.194444,-5,1
55020,Elko,MN,44.588963,-93.369473,-5,1
55021,Faribault,MN,44.36287,-93.267456,-5,1
55024,Farmington,MN,44.640515,-93.14196,-5,1
55025,Forest Lake,MN,45.246466,-92.949266,-5,1
55026,Frontenac,MN,44.520038,-92.358158,-5,1
55027,Goodhue,MN,44.427157,-92.620355,-5,1
55029,Grandy,MN,45.642235,-93.201107,-5,1
55030,Grasston,MN,45.856598,-93.081255,-5,1
55031,Hampton,MN,44.608467,-92.955479,-5,1
55032,Harris,MN,45.593629,-92.998865,-5,1
55033,Hastings,MN,44.737166,-93.032909,-5,1
55036,Henriette,MN,45.854335,-93.124235,-5,1
55037,Hinckley,MN,46.014689,-92.938103,-5,1
55038,Hugo,MN,45.182366,-92.945218,-5,1
55040,Isanti,MN,45.565289,-93.287101,-5,1
55041,Lake City,MN,44.421753,-92.232221,-5,1
55042,Lake Elmo,MN,44.992866,-92.898177,-5,1
55043,Lakeland,MN,44.940859,-92.789447,-5,1
55044,Lakeville,MN,44.633421,-93.25812,-5,1
55045,Lindstrom,MN,45.404477,-92.823088,-5,1
55046,Lonsdale,MN,44.447704,-93.425156,-5,1
55047,Marine On Saint Croix,MN,45.198774,-92.825767,-5,1
55049,Medford,MN,44.160283,-93.246471,-5,1
55051,Mora,MN,45.918782,-93.297792,-5,1
55052,Morristown,MN,44.328365,-93.342652,-5,1
55053,Nerstrand,MN,44.32738,-93.242155,-5,1
55054,New Market,MN,44.571056,-93.354267,-5,1
55055,Newport,MN,44.872395,-92.993263,-5,1
55056,North Branch,MN,45.556522,-92.885433,-5,1
